time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24603;24603;0.1;1000.0;1;0;0 
28882;4278;50.05;0.0;2;0;0 
34301;5417;25.075;224.0;3;0;0 
63980;29678;12.5875;1000.0;4;0;0 
89124;25144;18.83125;927.0;5;0;0 
119883;30757;21.953125;866.0;6;0;0 
124490;4607;23.5140625;281.0;7;0;0 
149776;25285;22.73359375;814.0;8;0;0 
157105;7328;23.123828125000003;281.0;9;0;0 
185897;28790;22.9287109375;801.0;10;0;0 
210688;24790;23.02626953125;801.0;11;0;0 
237557;26868;23.075048828125002;801.0;12;0;0 
244448;6890;23.099438476562504;297.0;13;0;0 
271923;27471;23.08724365234375;801.0;14;0;0 
302318;30394;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24120;24120;0.1;1000.0;1;0;0 
28198;4078;50.05;0.0;2;0;0 
33523;5323;25.075;224.0;3;0;0 
63545;30020;12.5875;1000.0;4;0;0 
88807;25261;18.83125;927.0;5;0;0 
129598;40790;21.953125;866.0;6;0;0 
134295;4696;23.5140625;281.0;7;0;0 
159578;25282;22.73359375;814.0;8;0;0 
165238;5659;23.123828125000003;281.0;9;0;0 
189247;24007;22.9287109375;801.0;10;0;0 
213744;24497;23.02626953125;801.0;11;0;0 
238307;24561;23.075048828125002;801.0;12;0;0 
244651;6342;23.099438476562504;297.0;13;0;0 
268635;23983;23.08724365234375;801.0;14;0;0 
293826;25191;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24136;24136;0.1;1000.0;1;0;0 
27566;3429;50.05;0.0;2;0;0 
31796;4230;25.075;224.0;3;0;0 
57115;25318;12.5875;1000.0;4;0;0 
81219;24102;18.83125;927.0;5;0;0 
106151;24931;21.953125;866.0;6;0;0 
111049;4898;23.5140625;281.0;7;0;0 
135343;24293;22.73359375;814.0;8;0;0 
141047;5704;23.123828125000003;281.0;9;0;0 
166260;25213;22.9287109375;801.0;10;0;0 
190375;24113;23.02626953125;801.0;11;0;0 
214271;23896;23.075048828125002;801.0;12;0;0 
221388;7100;23.099438476562504;297.0;13;0;0 
249078;27688;23.08724365234375;801.0;14;0;0 
275752;26673;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
27506;27506;0.1;1000.0;1;0;0 
31100;3593;50.05;0.0;2;0;0 
35842;4742;25.075;224.0;3;0;0 
60416;24570;12.5875;1000.0;4;0;0 
85771;25354;18.83125;927.0;5;0;0 
109620;23847;21.953125;866.0;6;0;0 
114268;4648;23.5140625;281.0;7;0;0 
139277;25009;22.73359375;814.0;8;0;0 
145026;5748;23.123828125000003;281.0;9;0;0 
169373;24346;22.9287109375;801.0;10;0;0 
194562;25189;23.02626953125;801.0;11;0;0 
219310;24746;23.075048828125002;801.0;12;0;0 
225756;6442;23.099438476562504;297.0;13;0;0 
250676;24920;23.08724365234375;801.0;14;0;0 
275432;24754;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24493;24493;0.1;1000.0;1;0;0 
27843;3349;50.05;0.0;2;0;0 
32056;4213;25.075;224.0;3;0;0 
57129;25073;12.5875;1000.0;4;0;0 
81334;24204;18.83125;927.0;5;0;0 
106873;25538;21.953125;866.0;6;0;0 
111609;4736;23.5140625;281.0;7;0;0 
136627;25016;22.73359375;814.0;8;0;0 
143084;6456;23.123828125000003;281.0;9;0;0 
181603;38504;22.9287109375;801.0;10;0;0 
206224;24618;23.02626953125;801.0;11;0;0 
232491;26266;23.075048828125002;801.0;12;0;0 
239352;6861;23.099438476562504;297.0;13;0;0 
266935;27582;23.08724365234375;801.0;14;0;0 
294432;27497;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
27572;27572;0.1;1000.0;1;0;0 
31318;3746;50.05;0.0;2;0;0 
36043;4724;25.075;224.0;3;0;0 
61821;25778;12.5875;1000.0;4;0;0 
86187;24366;18.83125;927.0;5;0;0 
111225;25038;21.953125;866.0;6;0;0 
116103;4877;23.5140625;281.0;7;0;0 
140454;24350;22.73359375;814.0;8;0;0 
146346;5876;23.123828125000003;281.0;9;0;0 
171121;24775;22.9287109375;801.0;10;0;0 
195513;24390;23.02626953125;801.0;11;0;0 
221675;26160;23.075048828125002;801.0;12;0;0 
228255;6580;23.099438476562504;297.0;13;0;0 
253249;24993;23.08724365234375;801.0;14;0;0 
277246;23995;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24949;24949;0.1;1000.0;1;0;0 
28256;3307;50.05;0.0;2;0;0 
32662;4404;25.075;224.0;3;0;0 
56791;24128;12.5875;1000.0;4;0;0 
81670;24879;18.83125;927.0;5;0;0 
105979;24308;21.953125;866.0;6;0;0 
110711;4731;23.5140625;281.0;7;0;0 
135057;24346;22.73359375;814.0;8;0;0 
141574;6513;23.123828125000003;281.0;9;0;0 
165842;24266;22.9287109375;801.0;10;0;0 
190058;24212;23.02626953125;801.0;11;0;0 
214675;24616;23.075048828125002;801.0;12;0;0 
220856;6179;23.099438476562504;297.0;13;0;0 
245952;25095;23.08724365234375;801.0;14;0;0 
271365;25412;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24763;24763;0.1;1000.0;1;0;0 
28297;3518;50.05;0.0;2;0;0 
32619;4322;25.075;224.0;3;0;0 
57930;25310;12.5875;1000.0;4;0;0 
83024;25093;18.83125;927.0;5;0;0 
108185;25161;21.953125;866.0;6;0;0 
114132;5946;23.5140625;281.0;7;0;0 
139164;25030;22.73359375;814.0;8;0;0 
144949;5785;23.123828125000003;281.0;9;0;0 
169319;24369;22.9287109375;801.0;10;0;0 
194472;25151;23.02626953125;801.0;11;0;0 
233877;39404;23.075048828125002;801.0;12;0;0 
240335;6458;23.099438476562504;297.0;13;0;0 
264726;24390;23.08724365234375;801.0;14;0;0 
288613;23887;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25304;25304;0.1;1000.0;1;0;0 
28471;3167;50.05;0.0;2;0;0 
32673;4201;25.075;224.0;3;0;0 
56991;24318;12.5875;1000.0;4;0;0 
83020;26028;18.83125;927.0;5;0;0 
107845;24825;21.953125;866.0;6;0;0 
112736;4874;23.5140625;281.0;7;0;0 
138051;25315;22.73359375;814.0;8;0;0 
144089;6037;23.123828125000003;281.0;9;0;0 
169119;25028;22.9287109375;801.0;10;0;0 
194718;25599;23.02626953125;801.0;11;0;0 
219538;24816;23.075048828125002;801.0;12;0;0 
225713;6174;23.099438476562504;297.0;13;0;0 
251338;25624;23.08724365234375;801.0;14;0;0 
276116;24777;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24038;24037;0.1;1000.0;1;0;0 
27293;3255;50.05;0.0;2;0;0 
31524;4230;25.075;224.0;3;0;0 
56348;24824;12.5875;1000.0;4;0;0 
80314;23964;18.83125;927.0;5;0;0 
105403;25089;21.953125;866.0;6;0;0 
109395;3991;23.5140625;281.0;7;0;0 
136439;27042;22.73359375;814.0;8;0;0 
142451;6012;23.123828125000003;281.0;9;0;0 
169093;26641;22.9287109375;801.0;10;0;0 
194478;25385;23.02626953125;801.0;11;0;0 
220758;26279;23.075048828125002;801.0;12;0;0 
227567;6809;23.099438476562504;297.0;13;0;0 
253636;26068;23.08724365234375;801.0;14;0;0 
279319;25682;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25675;25674;0.1;1000.0;1;0;0 
29060;3383;50.05;0.0;2;0;0 
33552;4492;25.075;224.0;3;0;0 
59716;26163;12.5875;1000.0;4;0;0 
86511;26794;18.83125;927.0;5;0;0 
111716;25203;21.953125;866.0;6;0;0 
116620;4903;23.5140625;281.0;7;0;0 
143344;26724;22.73359375;814.0;8;0;0 
149273;5927;23.123828125000003;281.0;9;0;0 
174845;25571;22.9287109375;801.0;10;0;0 
200713;25868;23.02626953125;801.0;11;0;0 
226393;25678;23.075048828125002;801.0;12;0;0 
232862;6468;23.099438476562504;297.0;13;0;0 
276928;44066;23.08724365234375;801.0;14;0;0 
310012;33079;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25403;25403;0.1;1000.0;1;0;0 
29124;3721;50.05;0.0;2;0;0 
34084;4958;25.075;224.0;3;0;0 
60824;26738;12.5875;1000.0;4;0;0 
86458;25634;18.83125;927.0;5;0;0 
112676;26217;21.953125;866.0;6;0;0 
117582;4906;23.5140625;281.0;7;0;0 
143212;25629;22.73359375;814.0;8;0;0 
149024;5812;23.123828125000003;281.0;9;0;0 
176255;27231;22.9287109375;801.0;10;0;0 
201790;25534;23.02626953125;801.0;11;0;0 
228144;26354;23.075048828125002;801.0;12;0;0 
234848;6702;23.099438476562504;297.0;13;0;0 
260985;26137;23.08724365234375;801.0;14;0;0 
287572;26579;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25721;25721;0.1;1000.0;1;0;0 
29150;3428;50.05;0.0;2;0;0 
33860;4710;25.075;224.0;3;0;0 
60014;26153;12.5875;1000.0;4;0;0 
85256;25241;18.83125;927.0;5;0;0 
111742;26486;21.953125;866.0;6;0;0 
116941;5197;23.5140625;281.0;7;0;0 
142627;25685;22.73359375;814.0;8;0;0 
148631;6003;23.123828125000003;281.0;9;0;0 
174205;25574;22.9287109375;801.0;10;0;0 
200305;26100;23.02626953125;801.0;11;0;0 
225377;25071;23.075048828125002;801.0;12;0;0 
232450;7073;23.099438476562504;297.0;13;0;0 
258956;26504;23.08724365234375;801.0;14;0;0 
284220;25264;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
26490;26490;0.1;1000.0;1;0;0 
30074;3582;50.05;0.0;2;0;0 
34644;4569;25.075;224.0;3;0;0 
60769;26125;12.5875;1000.0;4;0;0 
87286;26517;18.83125;927.0;5;0;0 
113236;25950;21.953125;866.0;6;0;0 
118618;5381;23.5140625;281.0;7;0;0 
144714;26096;22.73359375;814.0;8;0;0 
150483;5768;23.123828125000003;281.0;9;0;0 
174691;24206;22.9287109375;801.0;10;0;0 
200188;25496;23.02626953125;801.0;11;0;0 
224776;24587;23.075048828125002;801.0;12;0;0 
231095;6318;23.099438476562504;297.0;13;0;0 
270043;38947;23.08724365234375;801.0;14;0;0 
294460;24416;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24962;24962;0.1;1000.0;1;0;0 
28656;3693;50.05;0.0;2;0;0 
33114;4458;25.075;224.0;3;0;0 
57450;24335;12.5875;1000.0;4;0;0 
83054;25604;18.83125;927.0;5;0;0 
108004;24948;21.953125;866.0;6;0;0 
112925;4919;23.5140625;281.0;7;0;0 
137083;24158;22.73359375;814.0;8;0;0 
143686;6603;23.123828125000003;281.0;9;0;0 
168399;24711;22.9287109375;801.0;10;0;0 
192769;24369;23.02626953125;801.0;11;0;0 
218200;25431;23.075048828125002;801.0;12;0;0 
224467;6266;23.099438476562504;297.0;13;0;0 
248583;24112;23.08724365234375;801.0;14;0;0 
274044;25460;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25092;25092;0.1;1000.0;1;0;0 
28642;3550;50.05;0.0;2;0;0 
32915;4272;25.075;224.0;3;0;0 
58388;25473;12.5875;1000.0;4;0;0 
82580;24192;18.83125;927.0;5;0;0 
106818;24237;21.953125;866.0;6;0;0 
111901;5082;23.5140625;281.0;7;0;0 
139755;27854;22.73359375;814.0;8;0;0 
146225;6469;23.123828125000003;281.0;9;0;0 
173024;26794;22.9287109375;801.0;10;0;0 
198047;25022;23.02626953125;801.0;11;0;0 
222848;24798;23.075048828125002;801.0;12;0;0 
229228;6380;23.099438476562504;297.0;13;0;0 
255168;25940;23.08724365234375;801.0;14;0;0 
279789;24619;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24986;24986;0.1;1000.0;1;0;0 
28509;3521;50.05;0.0;2;0;0 
32956;4445;25.075;224.0;3;0;0 
56991;24033;12.5875;1000.0;4;0;0 
81977;24986;18.83125;927.0;5;0;0 
107290;25312;21.953125;866.0;6;0;0 
112153;4863;23.5140625;281.0;7;0;0 
136782;24628;22.73359375;814.0;8;0;0 
144061;7279;23.123828125000003;281.0;9;0;0 
175416;31354;22.9287109375;801.0;10;0;0 
200466;25050;23.02626953125;801.0;11;0;0 
231983;31515;23.075048828125002;801.0;12;0;0 
238047;6064;23.099438476562504;297.0;13;0;0 
263403;25355;23.08724365234375;801.0;14;0;0 
294877;31473;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
42024;42024;0.1;1000.0;1;0;0 
46265;4240;50.05;0.0;2;0;0 
52053;5786;25.075;224.0;3;0;0 
78650;26595;12.5875;1000.0;4;0;0 
108412;29762;18.83125;927.0;5;0;0 
136137;27722;21.953125;866.0;6;0;0 
141085;4947;23.5140625;281.0;7;0;0 
166635;25549;22.73359375;814.0;8;0;0 
172470;5833;23.123828125000003;281.0;9;0;0 
197447;24976;22.9287109375;801.0;10;0;0 
222905;25457;23.02626953125;801.0;11;0;0 
247146;24240;23.075048828125002;801.0;12;0;0 
253360;6214;23.099438476562504;297.0;13;0;0 
278760;25400;23.08724365234375;801.0;14;0;0 
303911;25149;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24619;24619;0.1;1000.0;1;0;0 
28264;3644;50.05;0.0;2;0;0 
32937;4669;25.075;224.0;3;0;0 
57635;24694;12.5875;1000.0;4;0;0 
81997;24362;18.83125;927.0;5;0;0 
107605;25607;21.953125;866.0;6;0;0 
112271;4665;23.5140625;281.0;7;0;0 
137407;25135;22.73359375;814.0;8;0;0 
143124;5717;23.123828125000003;281.0;9;0;0 
168380;25256;22.9287109375;801.0;10;0;0 
192482;24101;23.02626953125;801.0;11;0;0 
216892;24406;23.075048828125002;801.0;12;0;0 
223549;6656;23.099438476562504;297.0;13;0;0 
248738;25189;23.08724365234375;801.0;14;0;0 
273414;24675;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25781;25781;0.1;1000.0;1;0;0 
29102;3320;50.05;0.0;2;0;0 
33427;4323;25.075;224.0;3;0;0 
57878;24451;12.5875;1000.0;4;0;0 
83389;25511;18.83125;927.0;5;0;0 
108844;25453;21.953125;866.0;6;0;0 
113628;4784;23.5140625;281.0;7;0;0 
139376;25747;22.73359375;814.0;8;0;0 
145244;5866;23.123828125000003;281.0;9;0;0 
169701;24456;22.9287109375;801.0;10;0;0 
195703;26002;23.02626953125;801.0;11;0;0 
222138;26433;23.075048828125002;801.0;12;0;0 
228426;6288;23.099438476562504;297.0;13;0;0 
254357;25930;23.08724365234375;801.0;14;0;0 
284406;30049;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24845;24845;0.1;1000.0;1;0;0 
28250;3404;50.05;0.0;2;0;0 
32662;4410;25.075;224.0;3;0;0 
71029;38365;12.5875;1000.0;4;0;0 
96618;25589;18.83125;927.0;5;0;0 
120897;24279;21.953125;866.0;6;0;0 
125569;4671;23.5140625;281.0;7;0;0 
150768;25199;22.73359375;814.0;8;0;0 
157191;6421;23.123828125000003;281.0;9;0;0 
182813;25622;22.9287109375;801.0;10;0;0 
207896;25082;23.02626953125;801.0;11;0;0 
232646;24750;23.075048828125002;801.0;12;0;0 
238994;6344;23.099438476562504;297.0;13;0;0 
263554;24560;23.08724365234375;801.0;14;0;0 
294286;30731;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25593;25593;0.1;1000.0;1;0;0 
28958;3365;50.05;0.0;2;0;0 
33567;4608;25.075;224.0;3;0;0 
58208;24640;12.5875;1000.0;4;0;0 
82312;24104;18.83125;927.0;5;0;0 
107726;25413;21.953125;866.0;6;0;0 
112692;4965;23.5140625;281.0;7;0;0 
137304;24611;22.73359375;814.0;8;0;0 
142951;5646;23.123828125000003;281.0;9;0;0 
172743;29791;22.9287109375;801.0;10;0;0 
200721;27977;23.02626953125;801.0;11;0;0 
225983;25261;23.075048828125002;801.0;12;0;0 
233276;7293;23.099438476562504;297.0;13;0;0 
258233;24953;23.08724365234375;801.0;14;0;0 
282921;24687;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24359;24359;0.1;1000.0;1;0;0 
27617;3254;50.05;0.0;2;0;0 
31769;4152;25.075;224.0;3;0;0 
55392;23623;12.5875;1000.0;4;0;0 
82667;27273;18.83125;927.0;5;0;0 
107466;24796;21.953125;866.0;6;0;0 
112177;4710;23.5140625;281.0;7;0;0 
139434;27257;22.73359375;814.0;8;0;0 
145719;6283;23.123828125000003;281.0;9;0;0 
170227;24508;22.9287109375;801.0;10;0;0 
196291;26063;23.02626953125;801.0;11;0;0 
221688;25397;23.075048828125002;801.0;12;0;0 
227985;6297;23.099438476562504;297.0;13;0;0 
253534;25544;23.08724365234375;801.0;14;0;0 
278287;24751;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24222;24222;0.1;1000.0;1;0;0 
27565;3343;50.05;0.0;2;0;0 
31833;4267;25.075;224.0;3;0;0 
55839;24006;12.5875;1000.0;4;0;0 
97131;41292;18.83125;927.0;5;0;0 
122490;25354;21.953125;866.0;6;0;0 
127598;5107;23.5140625;281.0;7;0;0 
151995;24396;22.73359375;814.0;8;0;0 
157653;5657;23.123828125000003;281.0;9;0;0 
182630;24976;22.9287109375;801.0;10;0;0 
206971;24340;23.02626953125;801.0;11;0;0 
231056;24083;23.075048828125002;801.0;12;0;0 
237578;6521;23.099438476562504;297.0;13;0;0 
263159;25581;23.08724365234375;801.0;14;0;0 
288118;24955;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
26003;26003;0.1;1000.0;1;0;0 
29368;3364;50.05;0.0;2;0;0 
33800;4430;25.075;224.0;3;0;0 
58426;24626;12.5875;1000.0;4;0;0 
84808;26381;18.83125;927.0;5;0;0 
111042;26232;21.953125;866.0;6;0;0 
115874;4828;23.5140625;281.0;7;0;0 
141732;25858;22.73359375;814.0;8;0;0 
147769;6035;23.123828125000003;281.0;9;0;0 
172432;24661;22.9287109375;801.0;10;0;0 
197353;24921;23.02626953125;801.0;11;0;0 
223271;25918;23.075048828125002;801.0;12;0;0 
229759;6485;23.099438476562504;297.0;13;0;0 
254401;24641;23.08724365234375;801.0;14;0;0 
280028;25627;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24126;24126;0.1;1000.0;1;0;0 
27381;3254;50.05;0.0;2;0;0 
31752;4371;25.075;224.0;3;0;0 
57171;25419;12.5875;1000.0;4;0;0 
81531;24358;18.83125;927.0;5;0;0 
106073;24542;21.953125;866.0;6;0;0 
111061;4983;23.5140625;281.0;7;0;0 
135956;24895;22.73359375;814.0;8;0;0 
141602;5645;23.123828125000003;281.0;9;0;0 
167393;25790;22.9287109375;801.0;10;0;0 
192764;25369;23.02626953125;801.0;11;0;0 
217286;24521;23.075048828125002;801.0;12;0;0 
223805;6519;23.099438476562504;297.0;13;0;0 
249411;25605;23.08724365234375;801.0;14;0;0 
273920;24508;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25338;25338;0.1;1000.0;1;0;0 
28725;3386;50.05;0.0;2;0;0 
32979;4254;25.075;224.0;3;0;0 
57048;24068;12.5875;1000.0;4;0;0 
84798;27750;18.83125;927.0;5;0;0 
114724;29926;21.953125;866.0;6;0;0 
123446;8721;23.5140625;281.0;7;0;0 
157542;34096;22.73359375;814.0;8;0;0 
163672;6129;23.123828125000003;281.0;9;0;0 
188214;24542;22.9287109375;801.0;10;0;0 
216352;28137;23.02626953125;801.0;11;0;0 
241500;25147;23.075048828125002;801.0;12;0;0 
247994;6494;23.099438476562504;297.0;13;0;0 
273034;25040;23.08724365234375;801.0;14;0;0 
297488;24454;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24831;24831;0.1;1000.0;1;0;0 
28082;3250;50.05;0.0;2;0;0 
32610;4526;25.075;224.0;3;0;0 
57403;24792;12.5875;1000.0;4;0;0 
82139;24735;18.83125;927.0;5;0;0 
107550;25410;21.953125;866.0;6;0;0 
112449;4898;23.5140625;281.0;7;0;0 
136931;24481;22.73359375;814.0;8;0;0 
142891;5960;23.123828125000003;281.0;9;0;0 
169833;26942;22.9287109375;801.0;10;0;0 
195219;25384;23.02626953125;801.0;11;0;0 
220837;25618;23.075048828125002;801.0;12;0;0 
227150;6311;23.099438476562504;297.0;13;0;0 
251859;24709;23.08724365234375;801.0;14;0;0 
277370;25510;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
24629;24629;0.1;1000.0;1;0;0 
28009;3379;50.05;0.0;2;0;0 
32426;4417;25.075;224.0;3;0;0 
57799;25373;12.5875;1000.0;4;0;0 
82343;24542;18.83125;927.0;5;0;0 
106673;24330;21.953125;866.0;6;0;0 
112087;5414;23.5140625;281.0;7;0;0 
137297;25205;22.73359375;814.0;8;0;0 
143405;6107;23.123828125000003;281.0;9;0;0 
168415;24995;22.9287109375;801.0;10;0;0 
194914;26498;23.02626953125;801.0;11;0;0 
220196;25281;23.075048828125002;801.0;12;0;0 
226501;6304;23.099438476562504;297.0;13;0;0 
252893;26392;23.08724365234375;801.0;14;0;0 
277605;24711;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25498;25498;0.1;1000.0;1;0;0 
29192;3692;50.05;0.0;2;0;0 
33574;4380;25.075;224.0;3;0;0 
57983;24409;12.5875;1000.0;4;0;0 
83842;25858;18.83125;927.0;5;0;0 
108426;24583;21.953125;866.0;6;0;0 
113293;4867;23.5140625;281.0;7;0;0 
138850;25556;22.73359375;814.0;8;0;0 
146455;7604;23.123828125000003;281.0;9;0;0 
191380;44924;22.9287109375;801.0;10;0;0 
221015;29635;23.02626953125;801.0;11;0;0 
248057;27040;23.075048828125002;801.0;12;0;0 
254332;6259;23.099438476562504;297.0;13;0;0 
284592;30260;23.08724365234375;801.0;14;0;0 
310792;26198;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
28120;28120;0.1;1000.0;1;0;0 
32459;4338;50.05;0.0;2;0;0 
38060;5598;25.075;224.0;3;0;0 
62979;24917;12.5875;1000.0;4;0;0 
92942;29962;18.83125;927.0;5;0;0 
119853;26910;21.953125;866.0;6;0;0 
124612;4759;23.5140625;281.0;7;0;0 
153650;29038;22.73359375;814.0;8;0;0 
161001;7347;23.123828125000003;281.0;9;0;0 
185819;24817;22.9287109375;801.0;10;0;0 
215794;29975;23.02626953125;801.0;11;0;0 
242319;26523;23.075048828125002;801.0;12;0;0 
248570;6251;23.099438476562504;297.0;13;0;0 
278799;30228;23.08724365234375;801.0;14;0;0 
304994;26195;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25195;25195;0.1;1000.0;1;0;0 
28600;3403;50.05;0.0;2;0;0 
32900;4299;25.075;224.0;3;0;0 
56945;24043;12.5875;1000.0;4;0;0 
82422;25477;18.83125;927.0;5;0;0 
107294;24871;21.953125;866.0;6;0;0 
112088;4794;23.5140625;281.0;7;0;0 
137651;25563;22.73359375;814.0;8;0;0 
143817;6164;23.123828125000003;281.0;9;0;0 
168389;24571;22.9287109375;801.0;10;0;0 
192777;24387;23.02626953125;801.0;11;0;0 
217938;25160;23.075048828125002;801.0;12;0;0 
224092;6153;23.099438476562504;297.0;13;0;0 
248889;24797;23.08724365234375;801.0;14;0;0 
279227;30337;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
26356;26355;0.1;1000.0;1;0;0 
29782;3425;50.05;0.0;2;0;0 
34183;4401;25.075;224.0;3;0;0 
59923;25739;12.5875;1000.0;4;0;0 
84583;24659;18.83125;927.0;5;0;0 
109618;25034;21.953125;866.0;6;0;0 
114404;4784;23.5140625;281.0;7;0;0 
138707;24302;22.73359375;814.0;8;0;0 
144402;5694;23.123828125000003;281.0;9;0;0 
174376;29974;22.9287109375;801.0;10;0;0 
208296;33920;23.02626953125;801.0;11;0;0 
233759;25463;23.075048828125002;801.0;12;0;0 
240554;6793;23.099438476562504;297.0;13;0;0 
264798;24243;23.08724365234375;801.0;14;0;0 
290459;25644;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
28721;28721;0.1;1000.0;1;0;0 
32434;3697;50.05;0.0;2;0;0 
36715;4280;25.075;224.0;3;0;0 
61213;24497;12.5875;1000.0;4;0;0 
85453;24239;18.83125;927.0;5;0;0 
108753;23299;21.953125;866.0;6;0;0 
113810;5057;23.5140625;281.0;7;0;0 
137790;23979;22.73359375;814.0;8;0;0 
143338;5546;23.123828125000003;281.0;9;0;0 
166911;23573;22.9287109375;801.0;10;0;0 
193137;26225;23.02626953125;801.0;11;0;0 
217874;24736;23.075048828125002;801.0;12;0;0 
224149;6275;23.099438476562504;297.0;13;0;0 
250578;26429;23.08724365234375;801.0;14;0;0 
274921;24341;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
25407;25407;0.1;1000.0;1;0;0 
28968;3561;50.05;0.0;2;0;0 
33535;4567;25.075;224.0;3;0;0 
58014;24474;12.5875;1000.0;4;0;0 
82662;24632;18.83125;927.0;5;0;0 
109543;26880;21.953125;866.0;6;0;0 
114436;4891;23.5140625;281.0;7;0;0 
138663;24227;22.73359375;814.0;8;0;0 
145390;6726;23.123828125000003;281.0;9;0;0 
170096;24701;22.9287109375;801.0;10;0;0 
194908;24812;23.02626953125;801.0;11;0;0 
224740;29831;23.075048828125002;801.0;12;0;0 
233698;8956;23.099438476562504;297.0;13;0;0 
259138;25439;23.08724365234375;801.0;14;0;0 
285270;26131;23.093341064453128;801.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
